artist_name,track_name,Angry Lyrics,Sad Lyrics,Happy/Joyful Lyrics,Humorous Lyrics,Love/Romance Lyrics,Social/Political Lyrics,Abstract Lyrics,Explicit Lyrics
spoon,they never got you,0.2,0.2,0.2,0.0,0.6,0.0,0.4,0.0
deathstars,tongues,0.4,0.0,0.0,0.0,0.2,0.0,0.6,0.4
bangles,walk like an egyptian,0.0,0.0,0.6,0.8,0.0,0.2,0.2,0.0
m83,birds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
red hot chili peppers,readymade,0.2,0.0,0.4,0.2,0.2,0.0,0.4,0.4
red hot chili peppers,this is the place,0.2,0.6,0.0,0.0,0.2,0.0,0.4,0.2
veruca salt,volcano girls,0.4,0.0,0.2,0.4,0.0,0.0,0.4,0.0
corinne bailey rae,trouble sleeping,0.0,0.2,0.4,0.0,1.0,0.0,0.2,0.0
ensiferum,iron,0.4,0.0,0.2,0.0,0.0,0.0,0.4,0.0
the white stripes,little acorns,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.0
the new pornographers,all for swinging you around,,,,,,,,
she wants revenge,i don't want to fall in love,0.2,0.4,0.0,0.0,0.8,0.0,0.2,0.2
my bloody valentine,soft as snow (but warm inside),0.0,0.0,0.2,0.0,0.8,0.0,0.8,0.4
the beatles,baby you're a rich man,0.2,0.0,0.4,0.2,0.0,0.4,0.6,0.0
the hold steady,chips ahoy!,0.2,0.2,0.4,0.6,0.4,0.0,0.2,0.4
julie london,cry me a river,0.4,0.8,0.0,0.0,0.8,0.0,0.2,0.0
islands,humans,0.0,0.2,0.2,0.2,0.2,0.2,0.6,0.0
the gathering,strange machines,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0
the offspring,self esteem,0.2,0.8,0.0,0.2,0.6,0.0,0.2,0.0
the jam,town called malice,0.4,0.6,0.2,0.0,0.0,0.8,0.2,0.0
system of a down,know,0.8,0.0,0.0,0.0,0.0,0.4,0.8,0.0
aphex twin,we are the music makers,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0
sigur rós,untitled #1,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0
m83,highway of endless dreams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cake,friend is a four letter word,0.4,0.8,0.0,0.2,0.6,0.0,0.4,0.0
prince,raspberry beret,0.0,0.0,0.8,0.2,0.8,0.2,0.2,0.4
system of a down,tentative,0.6,0.6,0.0,0.0,0.0,0.8,0.4,0.0
system of a down,war?,0.8,0.2,0.0,0.0,0.0,1.0,0.4,0.0
beck,everybody's gotta learn sometimes,0.0,1.0,0.0,0.0,0.8,0.0,0.2,0.0
bright eyes,if the brakeman turns my way,0.0,0.6,0.2,0.0,0.2,0.0,0.6,0.0
tenacious d,master exploder,0.2,0.0,0.4,1.0,0.0,0.0,0.6,0.6
the cranberries,ridiculous thoughts,0.6,0.4,0.0,0.0,0.0,0.4,0.4,0.0
ladytron,runaway,0.4,0.4,0.0,0.0,0.4,0.0,0.6,0.0
nine inch nails,la mer,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
audioslave,the last remaining light,0.0,0.8,0.0,0.0,0.4,0.0,0.4,0.0
shakira,las de la intuición,0.0,0.0,0.4,0.0,0.8,0.0,0.4,0.0
calvin harris,the girls,0.0,0.0,0.8,0.4,0.2,0.0,0.0,0.0
modest mouse,invisible,0.2,0.4,0.2,0.2,0.0,0.4,0.8,0.0
cky,96 quite bitter beings,0.4,0.0,0.0,0.2,0.0,0.0,0.6,0.0
the postal service,there's never enough time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
queens of the stone age,tension head,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0
queens of the stone age,walkin' on the sidewalks,0.4,0.2,0.0,0.0,0.2,0.0,0.4,0.0
bright eyes,i believe in symmetry,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0
the futureheads,carnival kids,0.4,0.2,0.2,0.2,0.4,0.0,0.4,0.0
the doors,spanish caravan,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0
the doors,waiting for the sun,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.0
melanie c,better alone,0.4,0.4,0.2,0.0,0.8,0.0,0.2,0.0
i monster,daydream in blue,0.0,0.0,0.4,0.0,0.6,0.0,0.6,0.0
the smashing pumpkins,jellybelly,0.6,0.8,0.0,0.0,0.0,0.0,0.4,0.0
bauhaus,double dare,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0
fleetwood mac,rhiannon,0.0,0.2,0.0,0.0,0.6,0.0,0.6,0.0
air,don't be light,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
gossip,listen up!,0.4,0.0,0.4,0.0,0.0,0.4,0.2,0.0
zz top,i need you tonight,0.0,0.2,0.0,0.0,1.0,0.0,0.2,0.2
jimmy eat world,the authority song,0.2,0.2,0.6,0.0,0.4,0.2,0.2,0.0
muse,in your world,0.4,0.6,0.0,0.0,0.6,0.0,0.2,0.0
the rapture,don gon do it,0.2,0.0,0.4,0.0,0.2,0.0,0.4,0.0
hard-fi,better do better,0.6,0.4,0.0,0.0,1.0,0.0,0.2,0.0
belle and sebastian,for the price of a cup of tea,0.0,0.2,0.6,0.4,0.4,0.2,0.2,0.0
the kooks,gap,0.2,0.6,0.0,0.0,0.8,0.0,0.4,0.0
the rapture,house of jealous lovers,0.4,0.0,0.0,0.0,0.2,0.0,0.4,0.0
hercules and love affair,raise me up,0.0,0.0,0.8,0.0,0.2,0.0,0.4,0.0
jack johnson,cupid,0.0,0.4,0.2,0.0,1.0,0.0,0.2,0.0
queens of the stone age,mexicola,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0
beck,go it alone,0.2,0.0,0.0,0.2,0.0,0.0,0.6,0.0
kings of convenience,singing softly to me,0.0,0.4,0.4,0.0,0.8,0.0,0.2,0.0
the gathering,in motion part ii,0.0,0.6,0.0,0.0,0.2,0.0,0.6,0.0
the album leaf,window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sex pistols,no feelings,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac/dc,whole lotta rosie,0.0,0.0,0.6,0.6,0.2,0.0,0.2,0.6
kings of leon,happy alone,0.2,0.2,0.4,0.0,0.4,0.0,0.4,0.2
opeth,the leper affinity,0.8,0.6,0.0,0.0,0.2,0.0,0.8,0.4
rammstein,spring,0.4,0.2,0.0,0.2,0.0,0.6,0.2,0.2
joy division,exercise one,0.2,0.8,0.0,0.0,0.0,0.0,0.6,0.0
rammstein,sehnsucht,0.2,0.8,0.0,0.0,0.6,0.0,0.4,0.0
black sabbath,snowblind,0.2,0.6,0.2,0.0,0.0,0.0,0.6,0.2
rise against,prayer of the refugee,0.8,0.4,0.0,0.0,0.0,1.0,0.4,0.0
anathema,inner silence,0.0,1.0,0.0,0.0,0.4,0.0,0.4,0.0
the stone roses,sally cinnamon,0.0,0.2,0.8,0.0,1.0,0.0,0.2,0.0
rammstein,te quiero puta!,0.0,0.0,0.8,1.0,0.2,0.0,0.0,1.0
moby,dream about me,0.0,0.2,0.4,0.0,0.8,0.0,0.2,0.0
brand new,the boy who blocked his own shot,0.2,1.0,0.0,0.0,0.8,0.0,0.4,0.0
έλενα παπαρίζου,gigolo,0.4,0.0,0.2,0.0,0.6,0.0,0.2,0.0
cocorosie,raphael,0.0,0.8,0.0,0.0,0.4,0.0,0.8,0.0
metallica,disposable heroes,1.0,0.4,0.0,0.0,0.0,1.0,0.4,0.0
lcd soundsystem,losing my edge,0.2,0.2,0.0,0.6,0.0,0.4,0.0,0.0
cat power,new york,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0
the all-american rejects,stab my back,0.4,0.8,0.0,0.0,0.8,0.0,0.4,0.0
the cure,the hanging garden,0.4,0.6,0.0,0.0,0.2,0.0,0.8,0.0
the all-american rejects,change your mind,0.0,0.2,0.4,0.0,0.8,0.0,0.2,0.0
patrick wolf,prelude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
islands,if,0.0,0.2,0.4,0.2,0.8,0.0,0.4,0.0
coheed and cambria,blood red summer,0.4,0.2,0.0,0.0,0.0,0.0,0.6,0.0
lady gaga,money honey,0.0,0.0,0.6,0.2,0.6,0.0,0.4,0.2
autolux,sugarless,0.4,0.4,0.0,0.0,0.4,0.0,0.6,0.0
haddaway,what is love,0.0,0.8,0.0,0.0,1.0,0.0,0.2,0.0
death cab for cutie,bend to squares,0.0,0.6,0.0,0.0,0.0,0.2,0.6,0.0
the cure,closedown,0.0,1.0,0.0,0.0,0.2,0.0,0.4,0.0
maroon 5,not falling apart,0.4,0.6,0.0,0.0,0.8,0.0,0.2,0.0
something corporate,i woke up in a car,0.0,0.4,0.4,0.0,0.2,0.0,0.4,0.0
depeche mode,perfect,0.2,0.6,0.0,0.0,0.6,0.0,0.4,0.0
wilco,wishful thinking,0.0,0.8,0.0,0.0,0.8,0.0,0.6,0.0
the smiths,back to the old house,0.0,1.0,0.0,0.0,0.6,0.0,0.2,0.0
the rapture,i need your love,0.0,0.4,0.2,0.0,1.0,0.0,0.2,0.0
deerhoof,the perfect me,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.0
snow patrol,same,0.2,0.6,0.0,0.0,0.6,0.0,0.4,0.0
the bravery,out of line,0.4,0.2,0.0,0.0,0.4,0.0,0.4,0.0
suede,so young,0.0,0.2,0.8,0.0,0.6,0.0,0.4,0.0
lcd soundsystem,on repeat,0.2,0.0,0.0,0.2,0.0,0.4,0.4,0.2
moby,disco lies,0.6,0.2,0.0,0.0,0.4,0.0,0.2,0.0
the notwist,one with the freaks,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
lostprophets,a town called hypocrisy,0.6,0.0,0.0,0.2,0.0,0.6,0.4,0.0
pixies,holiday song,0.2,0.0,0.2,0.4,0.0,0.0,0.4,0.2
islands,swans (life after death),0.0,0.8,0.2,0.0,0.6,0.0,0.6,0.0
islands,volcanoes,0.2,0.4,0.2,0.2,0.4,0.0,0.6,0.0
tv on the radio,ambulance,0.0,0.2,0.2,0.0,1.0,0.0,0.4,0.0
audioslave,dandelion,0.2,0.4,0.2,0.0,0.4,0.0,0.6,0.0
a perfect circle,crimes,0.4,0.4,0.0,0.0,0.2,0.0,0.6,0.0
queens of the stone age,suture up your future,0.2,0.8,0.0,0.0,0.6,0.0,0.6,0.0
nick cave & the bad seeds,the mercy seat,0.4,0.8,0.0,0.0,0.0,0.6,0.6,0.2
opeth,deliverance,0.8,0.6,0.0,0.0,0.2,0.0,0.6,0.0
jamiroquai,(don't) give hate a chance,0.2,0.4,0.2,0.0,0.0,1.0,0.2,0.0
jamiroquai,corner of the earth,0.0,0.0,0.8,0.0,0.2,0.2,0.4,0.0
within temptation,restless,0.2,0.8,0.0,0.0,0.8,0.0,0.4,0.0
turbonegro,the age of pamparius,0.0,0.0,0.6,0.8,0.0,0.2,0.6,0.2
marvin gaye,let's get it on,0.0,0.0,0.4,0.0,1.0,0.0,0.2,0.4
ac/dc,what do you do for money honey,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.6
the pipettes,why did you stay?,0.4,0.4,0.0,0.2,0.8,0.0,0.2,0.0
caribou,bees,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.0
editors,push your head towards the air,0.0,0.6,0.2,0.0,0.2,0.0,0.6,0.0
the beatles,piggies,0.4,0.0,0.0,0.8,0.0,0.8,0.4,0.0
explosions in the sky,it's natural to be afraid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matchbox twenty,bent,0.2,0.8,0.0,0.0,0.6,0.0,0.4,0.0
ac/dc,dirty deeds done dirt cheap,0.4,0.0,0.0,0.6,0.2,0.0,0.2,0.0
linkin park,no more sorrow,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0
tori amos,jackie's strength,0.0,0.6,0.0,0.0,0.6,0.2,0.4,0.0
the duke spirit,you really wake up the love in me,0.0,0.0,0.6,0.0,1.0,0.0,0.4,0.0
the magnetic fields,the luckiest guy on the lower east side,0.0,0.2,0.6,0.8,0.6,0.0,0.2,0.0
the last shadow puppets,separate and ever deadly,0.2,0.0,0.0,0.0,0.6,0.0,0.6,0.0
ladytron,cracked lcd,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.0
queens of the stone age,mosquito song,0.0,0.4,0.0,0.0,0.2,0.2,0.8,0.0
television,friction,0.4,0.2,0.0,0.0,0.2,0.0,0.6,0.0
black kids,partie traumatic,0.2,0.4,0.2,0.6,0.6,0.0,0.4,0.0
black flag,tv party,0.2,0.0,0.6,1.0,0.0,0.6,0.0,0.0
the replacements,i will dare,0.0,0.0,0.6,0.4,0.8,0.0,0.2,0.0
dread zeppelin,black mountain side,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the rasmus,in the shadows,0.4,0.6,0.0,0.0,0.0,0.2,0.6,0.0
razorlight,who needs love?,0.2,0.4,0.0,0.0,0.8,0.0,0.2,0.0
deerhunter,little kids,0.0,0.4,0.2,0.0,0.0,0.0,0.6,0.0
dead kennedys,let's lynch the landlord,1.0,0.0,0.0,0.4,0.0,1.0,0.2,0.4
art brut,bang bang rock and roll,0.4,0.0,0.2,0.8,0.0,0.4,0.2,0.0
metallica,don't tread on me,0.8,0.0,0.0,0.0,0.0,0.8,0.4,0.0
fischerspooner,cloud,0.0,0.0,0.2,0.0,0.4,0.0,0.8,0.0
jamiroquai,deeper underground,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0
amy macdonald,youth of today,0.4,0.0,0.2,0.0,0.0,0.6,0.2,0.0
new order,the perfect kiss,0.0,0.6,0.2,0.0,0.4,0.0,0.6,0.0
say anything,alive with the glory of love,0.0,0.4,0.8,0.0,1.0,0.6,0.2,0.4
beck,no complaints,0.0,0.2,0.2,0.4,0.0,0.0,0.6,0.0
explosions in the sky,greet death,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the presets,my people,0.4,0.0,0.0,0.0,0.0,0.6,0.2,0.0
ladytron,i'm not scared,0.4,0.2,0.0,0.0,0.4,0.0,0.2,0.0
ramones,teenage lobotomy,0.2,0.0,0.2,0.8,0.0,0.4,0.4,0.0
lykke li,breaking it up,0.2,0.4,0.0,0.0,0.8,0.0,0.2,0.0
nirvana,negative creep,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.2
the unicorns,the clap,0.0,0.0,0.2,1.0,0.0,0.0,0.2,0.2
feist,my moon my man (boys noize remix),0.0,0.4,0.0,0.0,0.8,0.0,0.6,0.0
justice vs. simian,we are your friends,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
buzzcocks,harmony in my head,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.0
tenacious d,dio,0.4,0.0,0.4,1.0,0.0,0.0,0.4,0.0
turbonegro,selfdestructo bust,0.4,0.0,0.2,0.8,0.0,0.0,0.2,0.6
fall out boy,7 minutes in heaven (atavan halen),0.4,1.0,0.0,0.0,0.2,0.0,0.4,0.2
tom waits,cemetery polka,0.0,0.2,0.0,1.0,0.0,0.2,0.4,0.0
jack johnson,wasting time,0.0,0.4,0.2,0.0,0.4,0.0,0.2,0.0
the smashing pumpkins,siva,0.4,0.0,0.0,0.0,0.6,0.0,0.6,0.4
daft punk,alive,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
daft punk,burnin' / too long,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
the pussycat dolls,don't cha (feat. busta rhymes),0.0,0.0,0.4,0.2,0.2,0.0,0.2,0.4
the raconteurs,consoler of the lonely,0.4,0.2,0.0,0.2,0.2,0.0,0.4,0.0
cocorosie,k-hole,0.0,0.6,0.0,0.0,0.0,0.2,0.8,0.2
the white stripes,jolene,0.0,0.8,0.0,0.0,0.8,0.0,0.2,0.0
of montreal,so begins our alabee,0.0,0.0,1.0,0.2,0.8,0.0,0.6,0.0
adam and the ants,kings of the wild frontier,0.4,0.0,0.6,0.2,0.0,0.4,0.4,0.0
marilyn manson,the nobodies,0.6,0.4,0.0,0.0,0.0,0.8,0.4,0.2
leonard cohen,sisters of mercy,0.0,0.4,0.4,0.0,0.4,0.0,0.6,0.0
massive attack,spying glass,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0
the kills,no wow,0.6,0.2,0.0,0.0,0.2,0.0,0.4,0.0
arcade fire,the woodland national anthem,0.2,0.6,0.2,0.0,0.4,0.4,0.4,0.0
the sounds,night after night,0.2,0.8,0.0,0.0,0.8,0.0,0.2,0.0
xiu xiu,i luv the valley oh!,0.6,0.8,0.0,0.0,0.2,0.0,0.6,0.2
sublime,smoke two joints,0.0,0.0,0.8,0.6,0.0,0.2,0.2,0.6
iron maiden,the longest day,0.4,0.8,0.0,0.0,0.0,0.8,0.2,0.2
nine inch nails,that's what i get,0.4,0.8,0.0,0.0,0.8,0.0,0.2,0.0
the maccabees,first love,0.0,0.2,0.6,0.2,1.0,0.0,0.2,0.0
sarah mclachlan,fallen,0.0,1.0,0.0,0.0,0.2,0.0,0.4,0.0
pavement,stereo,0.0,0.0,0.4,0.8,0.0,0.2,0.6,0.0
shiny toy guns,starts with one,0.4,0.4,0.0,0.0,0.6,0.0,0.6,0.0
mando diao,tony zoulias (lustful life),0.2,0.2,0.4,0.0,0.6,0.0,0.4,0.0
iron maiden,the reincarnation of benjamin breeg,0.2,0.6,0.0,0.0,0.0,0.0,0.6,0.0
the chemical brothers,das spiegel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jenny lewis with the watson twins,you are what you love,0.0,0.6,0.2,0.0,0.8,0.0,0.2,0.0
bright eyes,nothing gets crossed out,0.2,0.8,0.0,0.2,0.4,0.0,0.4,0.0
kasabian,seek & destroy,0.6,0.0,0.2,0.0,0.0,0.2,0.6,0.0
kaiser chiefs,thank you very much,0.4,0.0,0.2,0.6,0.0,0.4,0.2,0.0
metallica,devil's dance,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4
grandaddy,jed's other poem (beautiful ground),0.0,0.6,0.2,0.0,0.0,0.2,0.6,0.0
the beach boys,that's not me,0.0,0.4,0.2,0.0,0.6,0.0,0.2,0.0
lily allen,22,0.2,0.8,0.0,0.2,0.2,0.6,0.2,0.0
the all-american rejects,dance inside,0.0,0.0,0.4,0.0,0.8,0.0,0.4,0.2
santana,smooth,0.0,0.0,0.6,0.0,1.0,0.0,0.4,0.0
elbow,starlings,0.0,0.2,0.4,0.0,1.0,0.0,0.4,0.0
doves,caught by the river,0.0,0.4,0.2,0.0,0.2,0.0,0.6,0.0
jimi hendrix,manic depression,0.4,1.0,0.0,0.0,0.4,0.0,0.4,0.0
the duke spirit,dog roses,0.2,0.4,0.0,0.0,0.4,0.0,0.6,0.0
angels & airwaves,a little's enough,0.0,0.4,0.4,0.0,1.0,0.0,0.4,0.0
system of a down,holy mountains,0.8,0.4,0.0,0.0,0.0,1.0,0.4,0.2
megadeth,a tout le monde,0.0,1.0,0.0,0.0,0.4,0.0,0.2,0.0
system of a down,innervision,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0
afi,the days of the phoenix,0.0,0.4,0.2,0.0,0.0,0.2,0.4,0.0
mana,vivir sin aire,0.0,0.8,0.0,0.0,1.0,0.0,0.4,0.0
architecture in helsinki,feather in a baseball cap,0.0,0.2,0.8,0.4,0.4,0.0,0.6,0.0
beck,paper tiger,0.2,0.8,0.0,0.0,0.4,0.0,0.6,0.0
the last shadow puppets,calm like you,0.4,0.4,0.0,0.0,0.8,0.0,0.4,0.0
billy talent,pins and needles,0.4,0.8,0.0,0.0,0.8,0.0,0.4,0.0
coldplay,lovers in japan,0.0,0.2,0.8,0.0,0.8,0.0,0.4,0.0
vampire weekend,the kids don't stand a chance,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.0
turbonegro,get it on,0.2,0.0,0.6,0.6,0.2,0.0,0.2,0.6
nightwish,the islander,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.0
beyoncé,halo,0.0,0.0,0.8,0.0,1.0,0.0,0.6,0.0
nick drake,hazey jane i,0.0,0.4,0.2,0.0,0.4,0.0,0.4,0.0
robbie williams,rock dj,0.0,0.0,0.8,0.6,0.2,0.0,0.2,0.2
red hot chili peppers,blood sugar sex magik,0.0,0.0,0.2,0.2,0.8,0.0,0.4,0.6
iron maiden,brighter than a thousand suns,0.6,0.4,0.0,0.0,0.0,0.8,0.4,0.0
jenny lewis with the watson twins,melt your heart,0.0,0.6,0.0,0.0,0.4,0.0,0.2,0.0
soilwork,figure number five,0.6,0.2,0.0,0.0,0.0,0.6,0.6,0.0
kiss,i was made for loving you,0.0,0.0,0.6,0.0,1.0,0.0,0.2,0.2
a perfect circle,what's going on,0.2,0.6,0.0,0.0,0.4,1.0,0.2,0.0
red hot chili peppers,mellowship slinky in b major,0.0,0.0,0.8,1.0,0.2,0.0,0.8,0.4
nina simone,i put a spell on you,0.8,0.2,0.0,0.0,0.8,0.0,0.2,0.0
metric,torture me,0.4,0.4,0.0,0.0,0.6,0.0,0.4,0.0
nine inch nails,beside you in time,0.2,0.6,0.0,0.0,0.8,0.0,0.4,0.0
the fray,over my head,0.2,0.6,0.0,0.0,0.4,0.0,0.4,0.0
the futureheads,first day,0.2,0.0,0.2,0.4,0.0,0.6,0.2,0.0
pendulum,prelude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kt tunstall,universe & u,0.0,0.0,0.4,0.0,1.0,0.0,0.6,0.0
the fray,trust me,0.0,0.6,0.0,0.0,0.6,0.0,0.4,0.0
tenacious d,the metal,0.2,0.0,0.6,1.0,0.0,0.2,0.4,0.0
editors,escape the nest,0.2,0.4,0.0,0.0,0.4,0.0,0.4,0.0
fever ray,keep the streets empty for me,0.0,0.8,0.0,0.0,0.2,0.0,0.8,0.0
skinny puppy,pedafly,0.6,0.4,0.0,0.0,0.0,0.6,0.8,0.4
jens lekman,i'm leaving you because i don't love you,0.0,0.8,0.0,0.2,0.8,0.0,0.2,0.0
311,amber,0.0,0.0,0.8,0.0,0.8,0.0,0.6,0.0
the beatles,if i needed someone,0.0,0.2,0.2,0.0,0.8,0.0,0.2,0.0
system of a down,pictures,0.6,0.0,0.0,0.2,0.0,0.6,0.6,0.0
kasabian,butcher blues,0.4,0.6,0.0,0.0,0.4,0.0,0.4,0.0
calvin harris,merrymaking at my place,0.0,0.0,1.0,0.4,0.2,0.0,0.0,0.2
adam green,friends of mine,0.0,0.2,0.6,0.6,0.2,0.0,0.6,0.0
audioslave,somedays,0.2,0.4,0.2,0.0,0.4,0.0,0.4,0.0
nick cave & the bad seeds,today's lesson,0.4,0.0,0.0,0.4,0.0,0.4,0.4,0.4
audioslave,bring 'em back alive,0.4,0.2,0.0,0.0,0.0,0.2,0.4,0.0
linkin park,by myself,0.6,0.4,0.0,0.0,0.0,0.0,0.2,0.0
explosions in the sky,glittering blackness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
massive attack,one love,0.0,0.0,0.4,0.0,0.8,0.6,0.2,0.0
bruce springsteen,the river,0.2,1.0,0.2,0.0,0.6,0.6,0.2,0.0
massive attack,everywhen,0.0,0.4,0.0,0.0,0.2,0.2,0.8,0.0
beach house,apple orchard,0.0,0.4,0.2,0.0,0.6,0.0,0.8,0.0
rammstein,du riechst so gut,0.4,0.0,0.0,0.0,0.2,0.0,0.4,0.2
air,dark messages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deftones,teenager,0.0,0.6,0.0,0.0,0.8,0.0,0.4,0.0
t. rex,jeepster,0.0,0.0,0.8,0.4,1.0,0.0,0.4,0.0
pink floyd,vera,0.0,1.0,0.0,0.0,0.0,0.4,0.2,0.0
amy winehouse,me and mr jones,0.6,0.4,0.0,0.2,0.8,0.0,0.2,0.4
belle and sebastian,it could have been a brilliant career,0.0,0.8,0.0,0.2,0.0,0.4,0.2,0.0
creedence clearwater revival,have you ever seen the rain,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0
creedence clearwater revisited,who'll stop the rain,0.2,0.4,0.0,0.0,0.0,0.6,0.4,0.0
system of a down,stealing society,0.8,0.2,0.0,0.2,0.0,0.8,0.4,0.0
mogwai,cody,0.0,0.8,0.0,0.0,0.4,0.0,0.4,0.0
nightwish,swanheart,0.0,0.8,0.0,0.0,0.6,0.0,0.6,0.0
the darkness,get your hands off my woman,1.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0
abba,chiquitita,0.0,0.8,0.2,0.0,0.2,0.0,0.2,0.0
aphex twin,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero 7,likufanele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mstrkrft,paris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stars,heart,0.2,0.6,0.2,0.0,0.8,0.0,0.4,0.0
yo la tengo,mr. tough,0.2,0.0,0.6,0.6,0.2,0.2,0.2,0.0
michael jackson,don't stop 'til you get enough,0.0,0.0,1.0,0.0,0.8,0.0,0.4,0.2
nirvana,love buzz,0.0,0.0,0.2,0.0,1.0,0.0,0.4,0.0
peaches,operate,0.4,0.0,0.0,0.4,0.0,0.2,0.4,0.8
disturbed,stupify,0.8,0.0,0.0,0.0,0.2,0.4,0.4,0.0
kings of convenience,summer on the westhill,0.0,0.4,0.4,0.0,0.6,0.0,0.4,0.0
kings of convenience,surprise ice,0.0,0.6,0.0,0.0,0.6,0.0,0.4,0.0
linkin park,valentine's day,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0
arcade fire,old flame,0.2,0.6,0.0,0.0,1.0,0.0,0.4,0.0
les savy fav,what would wolves do?,0.4,0.0,0.0,0.4,0.0,0.4,0.4,0.0
pink martini,sympathique,0.0,0.6,0.2,0.4,0.4,0.2,0.2,0.0
sheryl crow,real gone,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0
the faint,worked up so sexual,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6
elliott smith,don't go down,0.4,0.6,0.0,0.0,0.2,0.0,0.4,0.0
elbow,leaders of the free world,0.6,0.2,0.0,0.2,0.0,1.0,0.2,0.0
the new pornographers,challengers,,,,,,,,
battles,snare hangar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new order,60 miles an hour,0.2,0.4,0.2,0.0,0.8,0.0,0.2,0.0
babyshambles,in love with a feeling,0.0,0.6,0.2,0.0,0.8,0.0,0.4,0.0
mando diao,sweet ride,0.0,0.0,0.6,0.0,0.6,0.0,0.4,0.0
bob dylan,idiot wind,1.0,0.4,0.0,0.0,0.2,0.2,0.6,0.0
kanye west,we don't care,0.4,0.4,0.4,0.6,0.0,0.8,0.2,0.6
britney spears,lonely,0.6,0.2,0.0,0.0,0.4,0.0,0.2,0.2
within temptation,all i need,0.2,1.0,0.0,0.0,1.0,0.0,0.4,0.0
rage against the machine,settle for nothing,0.6,0.6,0.0,0.0,0.0,0.6,0.4,0.2
rage against the machine,township rebellion,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4
kate bush,the dreaming,0.4,0.2,0.0,0.0,0.0,0.8,0.8,0.0
architecture in helsinki,need to shout,0.2,0.0,0.6,0.2,0.4,0.0,0.6,0.0
the dresden dolls,mandy goes to med school,0.2,0.2,0.0,0.8,0.0,0.4,0.4,0.4
jet,move on,0.2,0.8,0.0,0.0,0.8,0.0,0.2,0.0
aphex twin,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cat power,shaking paper,0.2,0.8,0.0,0.0,0.2,0.0,0.6,0.0
david bowie,speed of life,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radiohead,lurgee,0.2,0.2,0.2,0.0,0.6,0.0,0.2,0.0
