artist_name,track_name,Minor / Major Key Tonality,Harmonic Sophistication
rob zombie,superbeast,0.0,0.6
fever ray,triangle walks,0.0,0.6
metallica,no remorse,0.0,0.6
tapes 'n tapes,cowbell,0.6,0.6
in flames,reroute to remain,0.0,0.6
sufjan stevens,come on! feel the illinoise! - part i: the world's columbian exposition - part ii: carl sandburg visits me in a dream,0.6,0.8
black rebel motorcycle club,steal a ride,0.4,0.6
the smashing pumpkins,the everlasting gaze,0.4,0.8
manic street preachers,empty souls,0.4,0.2
tenacious d,hard fucking,0.6,0.2
david bowie,be my wife,1.0,0.6
the horrors,jack the ripper,0.0,0.2
bush,little things,0.0,0.2
the jesus and mary chain,taste the floor,0.6,0.2
dir en grey,merciless cult,0.0,0.8
digitalism,moonlight,0.0,0.2
slowdive,40 days,1.0,0.2
we are scientists,worth the wait,1.0,0.2
pulp,razzmatazz,0.4,0.6
morcheeba,everybody loves a loser,0.0,0.6
ted leo and the pharmacists,counting down the hours,1.0,0.4
róisín murphy,ruby blue,0.4,0.6
alice in chains,got me wrong,0.8,0.2
deerhoof,+81,0.8,0.6
cat power,ice water,0.0,0.2
cat power,in this hole,0.0,0.2
brand new,sic transit gloria...glory fades,0.0,0.6
pixies,letter to memphis,0.8,0.6
mando diao,ochrasy,0.6,0.6
the album leaf,thule,0.4,0.2
ratatat,mi viejo,0.2,0.2
elbow,some riot,0.0,0.2
alanis morissette,that i would be good,0.6,0.2
the 69 eyes,dance d'amour,0.0,0.2
the cure,one hundred years,0.0,0.2
pj harvey,man-size,0.0,0.2
britney spears,phonography,0.0,0.2
the presets,talk like that,0.0,0.2
whitesnake,the deeper the love,1.0,0.4
taking back sunday,twenty-twenty surgery,0.6,0.6
combichrist,get your body beat,0.0,0.2
belle and sebastian,my wandering days are over,1.0,0.4
soda stereo,en remolinos,0.6,0.6
disturbed,liberate,0.0,0.6
the libertines,tell the king,1.0,0.2
the libertines,tomblands,0.6,0.2
cat power,no sense,0.4,0.2
pantera,cemetary gates,0.0,0.6
crystal castles,through the hosiery,0.4,0.6
janis joplin,summertime,0.0,0.6
snow patrol,signal fire,1.0,0.2
guns n' roses,perfect crime,0.0,0.6
bran van 3000,drinking in l.a.,0.4,0.6
mando diao,the wildfire (if it was true),0.4,0.4
ratatat,dura,0.0,0.2
spiritualized,broken heart,0.8,0.8
him,endless dark,0.0,0.2
le tigre,eau d'bedroom dancing,1.0,0.2
bauhaus,ziggy stardust,1.0,0.4
at the gates,blinded by fear,0.0,0.8
spiritualized,i think i'm in love,0.8,0.6
wu-tang clan,clan in da front,0.0,0.2
placebo,something rotten,0.0,0.2
modest mouse,convenient parking,0.4,0.6
ride,vapour trail,1.0,0.2
broken social scene,blues for uncle gibb,0.0,0.2
justin timberlake,sexyback (feat. timbaland),0.0,0.0
adam green,carolina,1.0,0.4
10cc,dreadlock holiday,0.6,0.6
rammstein,stein um stein,0.0,0.2
air,bathroom girl,0.2,0.6
rammstein,spieluhr,0.0,0.2
within temptation,our farewell,0.0,0.2
paramore,miracle,0.6,0.2
bonobo,terrapin,0.0,0.6
the prodigy,world's on fire,0.0,0.2
shakira,día de enero,1.0,0.2
the presets,are you the one?,0.0,0.2
the white stripes,offend in every way,0.0,0.2
curtis mayfield,move on up,1.0,0.4
foals,red socks pugie,0.6,0.6
iio,is it love (radio edit),0.0,0.2
regina spektor,your honor,0.0,0.2
jackson and his computer band,tropical metal,0.4,0.6
wilco,forget the flowers,1.0,0.4
doves,words,0.4,0.2
giant drag,yflmd,0.0,0.2
secret machines,first wave intact,0.0,0.2
opeth,hours of wealth,0.0,0.8
eels,my beloved monster,1.0,0.2
black sabbath,changes,0.6,0.8
alanis morissette,right through you,0.8,0.6
alanis morissette,perfect,1.0,0.2
cat power,after it all,0.4,0.2
hot chocolate,you sexy thing,0.6,0.6
soilwork,the crestfallen,0.0,0.6
ashley tisdale,not like that,1.0,0.2
green day,st. jimmy,1.0,0.6
travis,pipe dreams,1.0,0.2
faith no more,everything's ruined,0.8,0.8
metric,white gold,0.0,0.2
hercules and love affair,this is my love,0.0,0.4
jack johnson,cookie jar,0.0,0.4
pendulum,out here,0.0,0.2
belle and sebastian,roy walker,1.0,0.6
the young knives,weekends and bleak days (hot summer),0.8,0.2
television,venus,1.0,0.6
bright eyes,from a balance beam,1.0,0.4
the futureheads,the beginning of the twist,1.0,0.6
the futureheads,the city is here for you to use,0.8,0.4
deerhunter,microcastle,0.6,0.6
why?,the hollows,0.0,0.2
incubus,when it comes,0.4,0.6
shout out louds,very loud,1.0,0.2
shiny toy guns,we are pilots,0.0,0.2
black sabbath,electric funeral,0.0,0.8
cocorosie,armageddon,0.4,0.6
saosin,you're not alone,0.8,0.2
boards of canada,happy cycling,0.8,0.6
slayer,epidemic,0.0,0.8
red hot chili peppers,aeroplane,0.6,0.6
marilyn manson,if i was your vampire,0.0,0.6
m.i.a.,come around (feat. timbaland),0.4,0.2
the beatles,rocky raccoon,0.4,0.4
nick drake,free ride,0.4,0.6
garbage,it's all over but the crying,0.4,0.2
john mayer,slow dancing in a burning room,0.0,0.2
múm,the ghosts you draw on my back,0.4,0.6
fergie,glamorous,1.0,0.2
the beatles,mean mr. mustard,1.0,0.6
yann tiersen,la valse des vieux os,0.4,0.4
katatonia,chrome,0.0,0.6
the rolling stones,dead flowers,1.0,0.0
emf,unbelievable,1.0,0.2
tenacious d,history,0.8,0.6
yann tiersen,l'autre valse d'amélie,0.0,0.4
andrew bird,armchairs,0.6,0.8
manic street preachers,if you tolerate this your children will be next,0.4,0.2
the verve,on your own,1.0,0.2
fever ray,now's the only time i know,0.0,0.2
stereophonics,superman,0.0,0.2
tool,triad,0.0,0.6
annie,me plus one,0.4,0.2
dido,all you want,0.0,0.2
charlotte gainsbourg,the operation,0.0,0.6
foo fighters,in your honor,0.6,0.6
metallica,...and justice for all,0.0,0.8
the strokes,ize of the world,0.8,0.6
matchbox twenty,3 am,1.0,0.2
róisín murphy,primitive,0.2,0.6
iron & wine,weary memory,0.8,0.2
mastodon,seabeast,0.4,0.8
aphex twin,bbydhyonchord,0.6,0.8
!!!,hello? is this thing on?,0.4,0.6
spandau ballet,true,1.0,0.6
dream theater,pull me under,0.2,0.8
at the gates,slaughter of the soul,0.0,0.6
rilo kiley,the good that won't come out,1.0,0.2
yo la tengo,return to hot chicken,1.0,0.0
yo la tengo,our way to fall,1.0,0.2
katatonia,burn the remembrance,0.0,0.8
electric six,dance commander,1.0,0.6
air,people in the city,0.6,0.8
ryan adams,two,1.0,0.2
nelly furtado,explode,0.0,0.2
rage against the machine,renegades of funk,0.0,0.2
elliott smith,good to go,0.8,0.4
slipknot,vermilion,0.0,0.8
the darkness,one way ticket,0.0,0.6
the darkness,knockers,1.0,0.4
boards of canada,in a beautiful place out in the country,0.6,0.6
cold war kids,hair down,1.0,0.6
the cure,the same deep water as you,0.0,0.2
red hot chili peppers,hey,0.8,0.2
razorlight,back to the start,1.0,0.2
bright eyes,method acting,0.8,0.2
bright eyes,landlocked blues,1.0,0.2
faith no more,land of sunshine,0.8,0.6
anton maiden,children of the damned,0.0,0.4
the flaming lips,what is the light?,1.0,0.6
orchestral manoeuvres in the dark,electricity,1.0,0.2
r.e.m.,at my most beautiful,1.0,0.6
elvis presley,blue suede shoes,1.0,0.0
a.c. newman,come crash,1.0,0.6
brandi carlile,the story,1.0,0.2
animal collective,turn into something,0.6,0.6
animal collective,we tigers,0.4,0.6
elvis presley,love me tender,1.0,0.4
death cab for cutie,the employment pages,0.6,0.6
evan rachel wood,it won't be long,1.0,0.4
dirty pretty things,if you love a woman,0.8,0.2
marilyn manson & the spooky kids,dope hat,0.0,0.8
sia,academia,1.0,0.4
neutral milk hotel,someone is waiting,0.8,0.2
the new pornographers,the fake headlines,1.0,0.4
prince,cream,1.0,0.6
ryan adams,come pick me up,1.0,0.2
the notwist,pick up the phone,0.4,0.2
björk,i see who you are,0.4,0.6
the white stripes,it's true that we love one another,1.0,0.0
ramones,pinhead,1.0,0.0
the dandy warhols,boys better,0.8,0.6
the vines,ride,0.6,0.6
the academy is...,checkmarks,1.0,0.2
the beatles,revolution 1,1.0,0.6
david bowie,the secret life of arabia,0.8,0.6
fiona apple,on the bound,0.0,1.0
van halen,right now,1.0,0.2
why?,fatalist palmistry,0.8,0.6
bright eyes,a perfect sonnet,0.6,0.6
katie melua,the closest thing to crazy,0.8,0.6
keane,on a day like today,1.0,0.4
the rolling stones,let's spend the night together,1.0,0.6
black rebel motorcycle club,whenever you're ready,0.4,0.6
the sounds,dance with me,0.0,0.2
james morrison,you give me something,0.4,0.2
queens of the stone age,six shooter,0.0,0.2
goldfrapp,eat yourself,0.0,0.2
tapes 'n tapes,crazy eights,0.6,0.2
björk,who is it,0.4,0.6
the holloways,generator,1.0,0.2
explosions in the sky,remember me as a time of day,0.8,0.2
orson,no tomorrow,1.0,0.2
rooney,when did your heart go missing?,1.0,0.2
creedence clearwater revisited,travelin' band,1.0,0.0
nick cave & the bad seeds,deanna,1.0,0.0
system of a down,suggestions,0.4,0.6
fujiya & miyagi,transparent things,0.0,0.2
system of a down,soil,0.0,0.8
hot chip,down with prince,0.0,0.2
art brut,moving to l.a.,1.0,0.2
the white stripes,the union forever,0.4,0.6
elliott smith,roman candle,0.0,0.6
anton maiden,wasting love,0.0,0.2
metallica,the shortest straw,0.0,0.8
deftones,minerva,0.6,0.6
antony and the johnsons,hitler in my heart,0.2,0.8
scissor sisters,kiss you off,0.4,0.6
jamiroquai,electric mistress,0.2,0.6
led zeppelin,ten years gone,0.6,0.6
yeah yeah yeahs,art star,0.4,0.6
camera obscura,i don't do crowds,0.0,0.2
rancid,time bomb,0.0,0.2
spoon,stay don't go,0.4,0.2
tv on the radio,shout me out,0.6,0.6
johnny cash,sam hall,1.0,0.0
abba,waterloo,1.0,0.6
mazzy star,bells ring,0.0,0.2
toploader,dancing in the moonlight,1.0,0.2
bangles,manic monday,1.0,0.2
katatonia,a premonition,0.0,0.6
cat power,colors and the kids,0.6,0.6
the hives,no pun intended,0.6,0.2
explosions in the sky,what do you go home to?,0.4,0.6
kt tunstall,miniature disasters,0.6,0.2
anna nalick,in the rough,0.0,0.2
the bird and the bee,again & again,0.8,0.8
crystal castles,tell me what to swallow,0.0,0.2
ratatat,bird priest,0.0,0.6
eels,susan's house,0.2,0.6
kanye west,big brother,1.0,0.2
mando diao,the new boy,1.0,0.2
the black angels,manipulation,0.0,0.2
the new pornographers,all the things that go to make heaven and earth,1.0,0.6
john frusciante,murderers,1.0,0.2
soundgarden,rusty cage,0.0,0.6
audioslave,broken city,0.4,0.6
avril lavigne,don't tell me,0.4,0.4
depeche mode,shine,0.0,0.4
blur,bank holiday,1.0,0.0
the faint,posed to death,0.0,0.2
john mayer,your body is a wonderland,1.0,0.2
inxs,devil inside,0.0,0.2
chromeo,bonafied lovin' (tough guys),1.0,0.4
the clash,the card cheat,1.0,0.4
red hot chili peppers,fortune faded,0.8,0.6
anathema,a natural disaster,0.0,0.2
santogold,l.e.s artistes,1.0,0.2
sufjan stevens,dear mr. supercomputer,0.6,0.8
sufjan stevens,chicago (acoustic version),1.0,0.2
machinae supremacy,attack music,0.0,0.6
charlotte gainsbourg,af607105,0.4,0.6
nouvelle vague,marian,0.0,0.4
digitalism,departure from cairo,0.0,0.6
rammstein,los,0.0,0.2
maroon 5,the sun,1.0,0.2
sneaker pimps,low place like home,0.0,0.6
alice in chains,heaven beside you,0.4,0.6
daughtry,it's not over,0.8,0.2
cocorosie,tekno love song,0.0,0.2
death cab for cutie,little fury bugs,0.2,0.6
the bravery,believe,0.0,0.2
the zutons,you will you won't,0.8,0.6
cocorosie,south 2nd,0.0,0.2
third eye blind,how's it going to be,1.0,0.2
mew,behind the drapes,0.6,0.6
esthero,wikked lil' grrrls,0.8,0.6
m.i.a.,sunshowers,0.0,0.2
cat power,naked if i want to,0.8,0.0
apocalyptica,the unforgiven,0.6,0.6
fall out boy,i've got a dark alley and a bad idea that says you should shut your mouth (summer song),0.6,0.2
boards of canada,triangles & rhombuses,0.4,0.6
texas,summer son,0.6,0.2
love is all,busy doing nothing,0.8,0.2
modest mouse,teeth like god's shoeshine,0.6,0.6
in flames,dawn of a new day,0.0,0.2
gang of four,return the gift,0.4,0.6
the subways,mary,1.0,0.2
modest mouse,lounge (closing time),0.4,0.6
system of a down,highway song,0.0,0.6
broken social scene,prison province,0.6,0.6
beulah,popular mechanics for lovers,1.0,0.6
blur,chinese bombs,0.6,0.6
velvet revolver,get out the door,0.0,0.6
alien ant farm,movies,0.0,0.2
the gathering,rescue me,0.0,0.6
jon brion,phone call,0.6,0.6
lcd soundsystem,thrills,0.0,0.2
howling bells,low happening,0.0,0.2
soilwork,light the torch,0.0,0.6
james blunt,cry,1.0,0.2
eddie vedder,the wolf,0.0,0.2
the radio dept.,why won't you talk about it?,0.8,0.2
gogol bordello,avenue b,0.0,0.6
the velvet underground,white light/white heat,0.6,0.6
queen,breakthru,1.0,0.6
röyksopp,miss it so much,0.2,0.2
frank sinatra,i've got you under my skin,1.0,0.8
tears for fears,pale shelter,0.0,0.2
sneaker pimps,post-modern sleaze,0.0,0.6
sufjan stevens,saul bellow,0.6,0.4
mstrkrft,street justice,0.0,0.2
jens lekman,pocketful of money,1.0,0.4
chemistry,grind for me,0.4,0.4
in flames,pacing death's trail,0.0,0.6
aesop rock,no regrets,0.6,0.6
david bowie,beauty and the beast,0.6,0.8
sufjan stevens,a good man is hard to find,1.0,0.2
funeral for a friend,all the rage,0.0,0.2
animal collective,winters love,0.8,0.6
christian death,spiritual cramp,0.0,0.2
mylo,destroy rock & roll,1.0,0.2
adam green,the prince's bed,0.8,0.4
dead kennedys,forward to death,0.4,0.6
garbage,cherry lips,1.0,0.2
marilyn manson & the spooky kids,lunchbox,0.0,0.8
friendly fires,jump in the pool,1.0,0.2
mindless self indulgence,tom sawyer,0.6,0.6
opeth,blackwater park,0.0,0.8
bonobo,kota,0.0,0.4
anna nalick,catalyst,1.0,0.2
roxy music,angel eyes,0.0,0.6
tool,ænima,0.0,0.6
architecture in helsinki,like it or not,1.0,0.4
queen,keep yourself alive,0.8,0.6
the cure,the end of the world,1.0,0.2
queen,i'm going slightly mad,0.0,0.8
goldfrapp,time out from the world,0.0,0.8
aphex twin,kladfvgbung micshk,0.4,0.8
bush,machinehead,0.6,0.6
this will destroy you,i believe in your victory,0.4,0.6
david bowie,breaking glass,0.6,0.6
moby,sunday (the day before my birthday),1.0,0.2
pj harvey,oh my lover,0.0,0.6
the subways,with you,1.0,0.2
zeigeist,fight with shattered mirrors,0.0,0.2
asobi seksu,i'm happy but you don't like me,0.8,0.6
red hot chili peppers,don't forget me,0.0,0.2
hot chip,playboy,0.0,0.2
joy division,ice age,0.0,0.2
something corporate,punk rock princess,1.0,0.2
kleerup,until we bleed (feat. lykke li),0.0,0.2
nouvelle vague,o pamela,0.0,0.4
children of bodom,mask of sanity,0.0,0.8
aesop rock,battery,0.0,0.2
children of bodom,needled 24/7,0.0,0.8
kanye west,barry bonds (feat. lil wayne),0.0,0.2
the doors,peace frog,0.0,0.6
black kids,look at me (when i rock wichoo),1.0,0.2
garbage,drive you home,0.0,0.6
bob marley,no woman no cry,1.0,0.2
the whitest boy alive,above you,0.0,0.2
misfits,astro zombies,1.0,0.2
sex pistols,problems,0.4,0.6
shakira,hips don't lie,0.0,0.4
the futureheads,alms,0.6,0.6
sting,shape of my heart,0.0,0.8
soilwork,stalemate,0.0,0.6
explosions in the sky,the moon is down,0.6,0.6
goldfrapp,slippage,0.0,0.2
avril lavigne,sk8er boi,1.0,0.2
nine inch nails,suck,0.0,0.6
opeth,reverie/harlequin forest,0.4,1.0
shakira,día especial (feat. gustavo cerati),0.8,0.6
black rebel motorcycle club,whatever happened to my rock and roll,0.4,0.6
taking back sunday,you're so last summer,1.0,0.2
elton john,saturday night's alright for fighting,1.0,0.6
animal collective,the softest voice,0.6,0.6
mystery jets,two doors down,1.0,0.2
hole,violet,0.4,0.6
brazilian girls,don't stop,0.2,0.2
ben folds,jesusland,1.0,0.6
system of a down,streamline,0.0,0.8
the pigeon detectives,i'm not sorry,1.0,0.2
garbage,as heaven is wide,0.0,0.6
metallica,orion,0.4,0.6
bush,everything zen,0.4,0.6
badly drawn boy,once around the block,1.0,0.8
pixies,brick is red,1.0,0.2
pakito,living on video,0.0,0.2
grizzly bear,lullabye,0.2,0.6
carcass,heartwork,0.0,0.8
moonsorrow,jumalten kaupunki / tuhatvuotinen perintö,0.4,0.6
kings of convenience,gold in the air of summer,1.0,0.2
nirvana,jesus doesn't want me for a sunbeam,1.0,0.2
joni mitchell,river,0.6,0.6
bat for lashes,what's a girl to do,0.0,0.2
the decemberists,song for myla goldberg,1.0,0.4
joseph arthur,in the sun,1.0,0.2
boards of canada,pete standing alone,0.0,0.2
incubus,new skin,0.0,0.6
mew,her voice is beyond her years,0.6,0.8
my bloody valentine,cupid come,0.6,0.6
soda stereo,hombre al agua,0.0,0.4
beck,lord only knows,1.0,0.6
misfits,night of the living dead,0.4,0.6
m.i.a.,hussel (feat. afrikan boy),0.4,0.6
tom vek,if you want,0.0,0.2
red hot chili peppers,soul to squeeze,0.0,0.4
oasis,a bell will ring,0.8,0.6
tenacious d,baby,1.0,0.2
the jimi hendrix experience,hey joe,0.8,0.6
moby,machete,0.0,0.2
ac/dc,let me put my love into you,0.6,0.0
caribou,barnowl,0.4,0.2
the radio dept.,we climb the wired fences,0.6,0.2
new young pony club,grey,0.0,0.2
metric,rock me now,0.0,0.6
peter bjorn and john,paris 2004,1.0,0.2
fischerspooner,everything to gain,0.0,0.2
lykke li,complaint department,0.0,0.2
radiohead,gagging order,0.6,0.6
gotan project,celos,0.0,0.8
metallica,mama said,1.0,0.6
morningwood,nth degree,1.0,0.2
amorphis,her alone,0.0,0.2
amorphis,the smoke,0.0,0.6
autolux,great days for the passenger element,0.0,0.6
white rose movement,love is a number,0.0,0.2
tokyo police club,juno,1.0,0.2
iron maiden,the pilgrim,0.0,0.6
the beatles,i wanna be your man,1.0,0.0
morcheeba,rome wasn't built in a day,1.0,0.2
whitesnake,looking for love,0.2,0.4
digitalism,jupiter room,0.0,0.2
yo la tengo,the race is on again,1.0,0.2
t.a.t.u.,not gonna get us,0.0,0.2
korn,dead bodies everywhere,0.0,0.8
whitesnake,slide it in,0.0,0.2
at the drive-in,arcarsenal,0.4,0.8
the beatles,honey pie,1.0,0.8
morcheeba,wonders never cease,0.0,0.2
mastodon,the wolf is loose,0.0,0.8
miles davis,all blues,0.6,0.6
ladyhawke,back of the van,1.0,0.2
backyard babies,heaven 2.9,0.6,0.6
midlake,branches,0.6,0.6
in flames,vanishing light,0.0,0.6
a flock of seagulls,i ran,0.0,0.2
queens of the stone age,hispanic impressions,0.0,0.6
bright eyes,down in a rabbit hole,0.0,0.6
jet,put your money where your mouth is,1.0,0.6
ensiferum,slayer of light,0.0,0.6
u2,love and peace or else,0.4,0.6
jimmy eat world,lucky denver mint,1.0,0.2
the black keys,set you free,0.4,0.0
charlotte gainsbourg,tel que tu es,0.4,0.6
65daysofstatic,radio protector,1.0,0.2
dj shadow,why hip hop sucks in '96,0.0,0.2
fischerspooner,wednesday,0.0,0.2
lykke li,melodies & desires,0.0,0.2
elliott smith,a question mark,0.6,0.8
grandaddy,chartsengrafs,0.2,0.2
adam green,musical ladders,0.8,0.4
the cribs,our bovine public,0.6,0.6
adam green,bunnyranch,1.0,0.2
adam green,country road,1.0,0.2
porcupine tree,hatesong,0.0,0.6
cat power,american flag,0.4,0.2
slayer,bloodline,0.0,0.8
feeder,just the way i'm feeling,1.0,0.2
pj harvey,o stella,0.0,0.0
pj harvey,the sky lit up,0.4,0.6
yo la tengo,deeper into movies,0.6,0.6
moby,rushing,0.0,0.2
ennio morricone,chi mai,0.0,0.2
björk,you've been flirting again,0.4,0.8
30 seconds to mars,oblivion,0.0,0.2
bob marley & the wailers,stir it up,1.0,0.2
the sounds,ego,0.0,0.2
opeth,weakness,0.0,0.6
of montreal,labyrinthian pomp,0.6,0.8
soilwork,black star deceiver,0.0,0.6
kamelot,march of mephisto,0.0,0.8
the radio dept.,1995,1.0,0.2
m83,can't stop,0.6,0.6
soilwork,no more angels,0.2,0.6
jewel,foolish games,0.0,0.4
animal collective,#1,0.6,0.6
ensiferum,guardians of fate,0.0,0.2
the dresden dolls,necessary evil,0.0,0.8
rooney,i'm shakin',1.0,0.2
cream,strange brew,0.6,0.0
fujiya & miyagi,conductor 71,0.2,0.2
born ruffians,hummingbird,1.0,0.2
joy division,something must break,0.0,0.2
cream,i feel free,1.0,0.2
bob marley & the wailers,easy skanking,1.0,0.0
elliott smith,angel in the snow,0.8,0.6
grateful dead,friend of the devil,1.0,0.6
uffie,ready to uff,0.0,0.2
the beatles,savoy truffle,1.0,0.8
robbie williams,let me entertain you,1.0,0.2
scorpions,no one like you,0.6,0.4
dragonette,i get around (midnight juggernauts remix),0.0,0.2
metallica,the god that failed,0.0,0.2
jimi hendrix,voodoo child (slight return),0.6,0.6
iamx,the negative sex,0.0,0.2
gomez,how we operate,0.4,0.4
hawkwind,d-rider,0.0,0.2
a.c. newman,most of us prizefighters,0.8,0.6
zero 7,you're my flame,1.0,0.6
pixies,silver,0.6,0.6
spoon,was it you?,0.0,0.2
ambulance ltd,primitive (the way i treat you),1.0,0.2
