artist_name,track_name,Live Recording,Audio Production,Aural Intensity,Acoustic Sonority,Electric Sonority,Synthetic Sonority
the 69 eyes,devils,0.0,1.0,0.8,0.0,1.0,0.2
bob marley,one love,0.0,1.0,0.4,0.2,0.8,0.0
fiona apple,oh well,0.0,1.0,0.6,0.4,0.8,0.0
adele,hometown glory,0.0,1.0,0.6,0.8,0.2,0.0
fatboy slim,wonderful night,0.0,1.0,0.8,0.2,0.4,1.0
amy winehouse,stronger than me,0.0,0.8,0.4,0.8,0.4,0.0
maroon 5,kiwi,0.0,1.0,0.8,0.0,1.0,0.4
massive attack,blue lines,0.0,0.8,0.4,0.2,0.4,1.0
the beatles,you really got a hold on me,0.0,0.8,0.4,0.4,0.8,0.0
the chameleons,swamp thing,0.0,0.8,0.8,0.0,1.0,0.4
kaiser chiefs,team mate,0.0,1.0,0.4,0.2,0.8,0.2
manic street preachers,faster,0.0,0.8,1.0,0.2,1.0,0.0
jeff buckley,everybody here wants you,0.0,1.0,0.4,0.2,0.8,0.2
arctic monkeys,cigarette smoke,0.0,0.8,0.8,0.0,1.0,0.0
the who,my wife,0.0,1.0,0.8,0.4,0.8,0.0
rage against the machine,down rodeo,0.0,1.0,0.8,0.0,1.0,0.0
reamonn,supergirl,0.0,1.0,0.6,0.8,0.6,0.2
broadcast,accidentals,0.0,0.8,0.4,0.2,0.6,0.8
mogwai,terrific speech 2,0.0,1.0,0.4,0.2,0.8,0.4
deep forest,sweet lullaby,0.0,1.0,0.4,0.4,0.2,1.0
van morrison,moondance,0.0,1.0,0.6,0.8,0.4,0.0
joy division,the only mistake,0.0,0.6,0.6,0.2,1.0,0.0
cream,crossroads,1.0,0.8,1.0,0.0,1.0,0.0
robots in disguise,the dj's got a gun,0.0,0.8,0.8,0.0,0.6,0.8
blink-182,feeling this,0.0,1.0,0.8,0.2,1.0,0.0
jackson and his computer band,headache,0.0,1.0,0.8,0.0,0.2,1.0
timbaland,release (feat. justin timberlake),0.0,1.0,0.8,0.0,0.2,1.0
cansei de ser sexy,left behind,0.0,0.8,0.8,0.2,0.8,0.4
thievery corporation,satyam shivam sundaram (feat. gunjan),0.0,1.0,0.4,0.6,0.4,0.8
ac/dc,given the dog a bone,0.0,1.0,1.0,0.2,1.0,0.0
mstrkrft,the looks,0.0,1.0,1.0,0.0,0.2,1.0
taking back sunday,a decade under the influence,0.0,0.8,0.8,0.0,1.0,0.0
taking back sunday,great romances of the 20th century,0.0,0.6,0.8,0.0,1.0,0.0
the beach boys,i know there's an answer,0.0,1.0,0.6,0.8,0.4,0.0
secret machines,the road leads where it's led,0.0,1.0,0.8,0.2,1.0,0.4
mötley crüe,dr. feelgood,0.0,1.0,1.0,0.0,1.0,0.2
ives larock,rise up,0.0,1.0,0.8,0.0,0.0,1.0
ladytron,flicking your switch,0.0,0.8,0.6,0.0,0.2,1.0
anton maiden,running free,0.0,0.2,0.6,0.0,0.2,1.0
anton maiden,the clairvoyant,0.0,0.2,0.6,0.2,0.0,1.0
johnny cash,first time ever i saw your face,0.0,1.0,0.2,1.0,0.2,0.0
deep purple,fireball,0.0,0.8,0.8,0.2,1.0,0.0
adam green,frozen in time,0.0,0.8,0.4,0.8,0.4,0.0
gnarls barkley,go-go gadget gospel,0.0,1.0,0.8,0.4,0.8,0.6
faith no more,ashes to ashes,0.0,1.0,0.8,0.2,1.0,0.4
faith no more,be aggressive,0.0,1.0,0.8,0.2,1.0,0.6
late of the pier,heartbeat,0.0,0.8,0.8,0.2,0.6,1.0
the darkness,is it just me?,0.0,1.0,0.8,0.0,1.0,0.0
travis,battleships,0.0,1.0,0.4,0.6,0.4,0.0
simian mobile disco,hotdog,0.0,1.0,0.8,0.0,0.0,1.0
...and you will know us by the trail of dead,it was there that i saw you,0.0,0.8,0.8,0.2,1.0,0.0
travis,eyes wide open,0.0,1.0,0.6,0.4,0.8,0.0
devendra banhart,this is the way,0.0,0.6,0.2,1.0,0.0,0.0
sting,desert rose,0.0,1.0,0.6,0.2,0.4,0.8
devendra banhart,now that i know,0.0,0.8,0.2,1.0,0.0,0.0
the smashing pumpkins,drown,0.0,0.8,0.8,0.2,1.0,0.0
led zeppelin,hats off to (roy) harper,0.0,0.4,0.4,1.0,0.0,0.0
bob sinclar,world hold on,0.0,1.0,0.8,0.2,0.4,1.0
led zeppelin,custard pie,0.0,0.8,0.8,0.0,1.0,0.0
opeth,the grand conjuration,0.0,1.0,0.8,0.2,1.0,0.4
johnny cash,in my life,0.0,1.0,0.4,0.8,0.2,0.0
the national,val jester,0.0,0.8,0.2,0.8,0.4,0.0
of montreal,faberge falls for shuggie,0.0,1.0,0.6,0.2,0.4,1.0
the decemberists,the bachelor and the bride,0.0,0.8,0.4,0.8,0.4,0.0
rage against the machine,vietnow,0.0,1.0,1.0,0.2,1.0,0.0
ozzy osbourne,bark at the moon,0.0,0.8,1.0,0.0,1.0,0.2
mötley crüe,home sweet home,0.0,1.0,0.8,0.4,0.8,0.2
the jackson 5,i want you back,0.0,1.0,0.8,0.6,0.8,0.0
yo la tengo,here comes my baby,0.0,0.8,0.4,0.8,0.2,0.0
eels,not ready yet,0.0,0.8,0.4,0.2,0.8,0.4
straylight run,existentialism on prom night,0.0,1.0,0.4,0.8,0.4,0.2
audioslave,heaven's dead,0.0,1.0,0.6,0.0,1.0,0.0
audioslave,moth,0.0,1.0,0.8,0.0,1.0,0.0
pearl jam,nothingman,0.0,0.8,0.4,0.4,0.8,0.0
audioslave,the worm,0.0,1.0,0.8,0.0,1.0,0.0
type o negative,green man,0.0,1.0,0.8,0.4,0.8,0.6
beck,already dead,0.0,1.0,0.2,0.8,0.2,0.0
ministry,just one fix,0.0,1.0,1.0,0.0,1.0,0.8
friendly fires,skeleton boy,0.0,1.0,0.8,0.4,0.6,0.8
lifehouse,sick cycle carousel,0.0,0.8,0.6,0.2,0.8,0.0
the gathering,eléanor,0.0,0.8,0.8,0.0,1.0,0.4
babyshambles,french dog blues,0.0,0.8,0.6,0.2,1.0,0.0
lamb,little things,0.0,1.0,0.8,0.4,0.2,1.0
the doors,take it as it comes,0.0,0.8,0.6,0.2,1.0,0.0
björk,vertebrae by vertebrae,0.0,1.0,0.8,0.6,0.2,0.8
belle and sebastian,the model,0.0,0.8,0.4,0.8,0.4,0.0
tv on the radio,satellite,0.0,0.6,0.6,0.2,0.6,0.8
black kids,i'm making eyes at you,0.0,0.8,0.6,0.2,0.8,0.6
korn,make me bad,0.0,1.0,0.8,0.2,1.0,0.2
fever ray,seven,0.0,1.0,0.6,0.0,0.2,1.0
bob dylan,masters of war,0.0,0.6,0.4,1.0,0.0,0.0
zero 7,today,0.0,1.0,0.4,0.4,0.6,0.8
oasis,to be where there's life,0.0,1.0,0.8,0.6,0.8,0.2
black flag,police story,0.0,0.4,1.0,0.0,1.0,0.0
kings of convenience,leaning against the wall,0.0,1.0,0.4,1.0,0.2,0.0
jamiroquai,runaway,0.0,1.0,0.8,0.4,0.6,0.8
rush,a passage to bangkok,0.0,0.8,0.6,0.2,1.0,0.0
bright eyes,soul singer in a session band,0.0,1.0,0.6,0.6,0.8,0.0
the last shadow puppets,black plant,0.0,1.0,0.4,0.8,0.4,0.0
late of the pier,the bears are coming,0.0,0.8,0.8,0.4,0.4,1.0
of montreal,will you come and fetch me,0.0,0.6,0.4,0.8,0.4,0.2
tegan and sara,come on,0.0,0.6,0.6,0.4,0.8,0.2
the knife,we share our mother's health,0.0,1.0,0.8,0.0,0.0,1.0
queen,flash,0.0,1.0,0.8,0.2,0.6,0.8
belle and sebastian,a space boy dream,0.0,0.8,0.4,0.6,0.6,0.2
incubus,a crow left of the murder,0.0,1.0,0.8,0.0,1.0,0.2
the doors,alabama song (whiskey bar),0.0,0.8,0.6,0.4,0.8,0.0
muse,shrinking universe,0.0,0.8,1.0,0.0,1.0,0.0
the stranglers,no more heroes,0.0,0.8,0.8,0.2,1.0,0.2
snow patrol,lifeboats,0.0,1.0,0.4,0.2,0.8,0.2
madonna,ray of light,0.0,1.0,0.8,0.0,0.4,1.0
cocorosie,bear hides and buffalo,0.0,0.4,0.2,0.8,0.2,0.2
chapterhouse,pearl,0.0,0.8,0.8,0.2,1.0,0.4
gorillaz,november has come (feat. mf doom),0.0,1.0,0.4,0.0,0.4,0.8
...and you will know us by the trail of dead,worlds apart,0.0,1.0,0.6,0.4,0.8,0.2
zz top,tv dinners,0.0,1.0,0.6,0.0,0.8,0.6
buggles,video killed the radio star,0.0,1.0,0.6,0.2,0.4,1.0
the strokes,evening sun,0.0,0.8,0.6,0.0,1.0,0.0
hadouken!,liquid lives,0.0,0.8,1.0,0.0,0.6,1.0
hadouken!,get smashed gate crash,0.0,0.8,1.0,0.0,0.6,1.0
morcheeba,blindfold,0.0,1.0,0.4,0.4,0.8,0.4
okkervil river,the latest toughs,0.0,0.8,0.8,0.4,0.8,0.0
pulp,monday morning,0.0,1.0,0.6,0.2,0.8,0.4
death cab for cutie,amputations,0.0,0.6,0.4,0.2,0.8,0.2
brand new,me vs. maradona vs. elvis,0.0,0.8,0.4,0.2,0.8,0.0
tv on the radio,love dog,0.0,1.0,0.4,0.2,0.4,0.8
depeche mode,clean,0.0,1.0,0.4,0.0,0.2,1.0
gary numan,metal,0.0,0.8,0.6,0.2,0.4,1.0
zero 7,if i can't have you,0.0,1.0,0.4,0.4,0.6,0.8
sunset rubdown,the mending of the gown,0.0,0.6,0.8,0.2,0.8,0.6
david gray,sail away,0.0,0.8,0.4,0.6,0.4,0.6
maxïmo park,by the monument,0.0,1.0,0.8,0.2,0.8,0.2
lou reed,andy's chest,0.0,0.8,0.4,0.2,0.8,0.0
sigur rós,sigur rós,0.0,0.6,0.6,0.2,0.8,0.6
radiohead,vegetable,0.0,0.6,0.8,0.0,1.0,0.0
misfits,halloween,0.0,0.4,0.8,0.2,1.0,0.0
the darkness,black shuck,0.0,1.0,1.0,0.0,1.0,0.0
sam sparro,21st century life,0.0,1.0,0.8,0.0,0.4,1.0
ane brun,to let myself go,0.0,1.0,0.4,0.8,0.2,0.0
thievery corporation,the outernationalist,0.0,1.0,0.6,0.4,0.6,0.8
sambassadeur,ice & snow,0.0,0.6,0.6,0.2,0.8,0.4
röyksopp,true to life,0.0,1.0,0.6,0.0,0.2,1.0
metallica,holier than thou,0.0,1.0,1.0,0.0,1.0,0.0
telefon tel aviv,fahrenheit fair enough,0.0,1.0,0.4,0.2,0.4,1.0
guillemots,made up love song #43,0.0,1.0,0.8,0.8,0.4,0.2
kate nash,birds,0.0,0.8,0.4,0.8,0.4,0.0
moby,7,0.0,1.0,0.6,0.2,0.4,1.0
black flag,spray paint,0.0,0.4,1.0,0.2,1.0,0.0
him,salt in our wounds,0.0,1.0,0.6,0.2,1.0,0.4
andrew bird,the supine,0.0,1.0,0.4,0.6,0.4,0.0
dragonette,i get around,0.0,1.0,0.8,0.0,0.2,1.0
the damned,neat neat neat,0.0,0.6,1.0,0.0,1.0,0.0
radiohead,scatterbrain,0.0,1.0,0.6,0.2,0.8,0.4
the jesus and mary chain,inside me,0.0,0.4,0.8,0.0,1.0,0.0
the faint,the conductor,0.0,1.0,0.8,0.2,0.8,1.0
elbow,the fix,0.0,1.0,0.4,0.8,0.4,0.2
tapes 'n tapes,omaha,0.0,0.6,0.6,0.2,0.8,0.0
morcheeba,ten men,0.0,1.0,0.4,0.6,0.4,0.4
pulp,mile end,0.0,0.8,0.4,0.8,0.6,0.2
dashboard confessional,vindicated,0.0,1.0,0.8,0.2,1.0,0.0
daft punk,high fidelity,0.0,0.8,0.8,0.0,0.2,1.0
architecture in helsinki,red turned white,0.0,0.8,0.6,0.6,0.8,0.2
disturbed,guarded,0.0,1.0,1.0,0.0,1.0,0.0
disturbed,just stop,0.0,1.0,1.0,0.0,1.0,0.0
bitter:sweet,the mating game,0.0,1.0,0.6,0.4,0.4,0.8
the smiths,unhappy birthday,0.0,1.0,0.4,0.2,0.8,0.2
matchbox twenty,all i need,0.0,1.0,0.6,0.4,0.8,0.2
kaiser chiefs,highroyds,0.0,1.0,0.8,0.2,1.0,0.0
joy division,sound of music,0.0,0.8,0.6,0.0,1.0,0.2
abc,the look of love,0.0,1.0,0.6,0.6,0.2,0.8
moloko,fun for me,0.0,0.8,0.6,0.2,0.4,1.0
aqualung,good times gonna come,0.0,1.0,0.4,0.8,0.4,0.2
jack johnson,middle man,0.0,0.8,0.4,0.8,0.4,0.0
deerhunter,octet,0.0,0.4,0.4,0.2,0.8,0.4
modest mouse,trailer trash,0.0,0.6,0.6,0.2,0.8,0.0
air,radio #1,0.0,1.0,0.6,0.0,0.8,1.0
staind,outside,1.0,0.8,0.6,1.0,0.0,0.0
rhapsody of fire,emerald sword,0.0,0.8,1.0,0.4,0.8,0.6
spoon,jonathon fisk,0.0,0.8,0.8,0.2,1.0,0.0
busy p,rainbow man,0.0,0.8,0.8,0.0,0.2,1.0
the kinks,dead end street,0.0,0.6,0.6,0.4,0.8,0.0
elliott smith,color bars,0.0,1.0,0.4,0.6,0.4,0.0
uffie,hot chick,,,,,,
bonobo,days to come (feat. bajka),0.0,1.0,0.4,0.4,0.6,0.4
rise against,drones,0.0,1.0,1.0,0.0,1.0,0.0
gotan project,una musica brutal,0.0,1.0,0.6,0.6,0.2,0.8
incubus,favorite things,0.0,1.0,0.8,0.2,1.0,0.2
josé gonzález,down the line,0.0,0.8,0.4,1.0,0.0,0.0
razorlight,pop song 2006,0.0,1.0,0.8,0.2,1.0,0.0
fleet foxes,oliver james,0.0,1.0,0.2,1.0,0.0,0.0
audioslave,man or animal,0.0,1.0,0.8,0.0,1.0,0.0
faith no more,a small victory,0.0,1.0,0.8,0.2,0.8,0.6
belle and sebastian,lord anthony,0.0,1.0,0.2,0.8,0.2,0.0
daft punk,the brainwasher,0.0,0.8,1.0,0.0,0.0,1.0
opeth,face of melinda (live at the roundhouse),1.0,0.8,0.8,0.6,0.8,0.2
jem,finally woken,0.0,1.0,0.6,0.2,0.4,0.8
red hot chili peppers,make you feel better,0.0,1.0,0.8,0.2,1.0,0.0
a perfect circle,annihilation,0.0,1.0,0.2,0.2,0.0,0.6
elliott smith,condor ave.,0.0,0.4,0.4,0.8,0.2,0.0
ellen allien & apparat,leave me alone,0.0,1.0,0.6,0.0,0.0,1.0
rush,far cry,0.0,1.0,1.0,0.0,1.0,0.0
sara bareilles,bottle it up,0.0,1.0,0.6,0.8,0.4,0.2
kelly clarkson,gone,0.0,1.0,0.8,0.2,0.8,0.2
tenacious d,beelzeboss (the final showdown),0.0,1.0,1.0,0.4,1.0,0.0
the maccabees,about your dress,0.0,0.8,0.8,0.2,1.0,0.0
lamb,god bless,0.0,1.0,0.4,0.4,0.4,1.0
janis joplin,mercedes benz,0.0,0.8,0.6,1.0,0.0,0.0
the beatles,everybody's got something to hide except me and my monkey,0.0,0.8,1.0,0.2,1.0,0.0
pixies,rock music,0.0,1.0,1.0,0.0,1.0,0.0
the jesus and mary chain,the living end,0.0,0.4,1.0,0.0,1.0,0.0
white lies,to lose my life,0.0,1.0,0.8,0.0,1.0,0.4
sia,i go to sleep,0.0,1.0,0.4,1.0,0.2,0.0
the flaming lips,approaching pavonis mons by balloon (utopia planitia),0.0,1.0,0.8,0.2,0.6,0.8
the smashing pumpkins,spaceboy,0.0,1.0,0.4,0.8,0.2,0.4
the smashing pumpkins,love,0.0,1.0,0.8,0.2,1.0,0.2
bad brains,pay to cum,,,,,,
bruce springsteen,born in the u.s.a.,0.0,1.0,1.0,0.0,0.6,0.8
the 69 eyes,betty blue,0.0,0.8,0.6,0.0,1.0,0.2
madonna,don't tell me,0.0,1.0,0.6,0.4,0.2,0.8
ben folds,zak and sara,0.0,1.0,0.8,0.6,0.6,0.2
final fantasy,furniture,0.2,0.6,0.4,0.8,0.2,0.0
fiona apple,i know,0.0,1.0,0.4,1.0,0.2,0.0
bob marley & the wailers,i shot the sheriff,0.0,0.8,0.4,0.2,1.0,0.0
saves the day,anywhere with you,0.0,1.0,0.8,0.2,1.0,0.0
glasvegas,it's my own cheating heart that makes me cry,0.0,1.0,0.8,0.0,1.0,0.0
asobi seksu,walk on the moon,0.0,0.6,0.6,0.2,1.0,0.2
system of a down,thetawaves,0.0,0.8,1.0,0.0,1.0,0.0
björk,sun in my mouth,0.0,1.0,0.2,0.8,0.0,0.2
dream theater,another day,0.0,1.0,0.6,0.4,0.6,0.4
matthew dear,don and sherri,0.0,1.0,0.6,0.0,0.0,1.0
wu-tang clan,c.r.e.a.m.,0.0,0.6,0.4,0.6,0.2,0.2
taking back sunday,my blue heaven,0.0,1.0,0.8,0.0,1.0,0.0
garbage,dog new tricks,0.0,1.0,0.8,0.0,0.8,0.6
alanis morissette,mary jane,0.0,1.0,0.6,0.4,0.6,0.2
green day,letterbomb,0.0,1.0,0.8,0.0,1.0,0.0
green day,good riddance (time of your life),0.0,1.0,0.4,1.0,0.2,0.0
madness,baggy trousers,0.0,0.8,0.6,0.4,0.8,0.0
against me!,walking is still honest,0.0,0.6,1.0,0.2,1.0,0.0
deep purple,black night,0.0,0.8,0.8,0.0,1.0,0.0
gogol bordello,dogs were barking,0.0,0.8,0.8,0.8,0.6,0.0
the magic numbers,long legs,0.0,0.8,0.6,0.4,0.8,0.0
starsailor,four to the floor,0.0,1.0,0.6,0.4,0.8,0.2
kt tunstall,stoppin' the love,0.0,1.0,0.6,0.8,0.4,0.0
blur,girls and boys,0.0,1.0,0.8,0.0,0.6,0.8
blur,good song,0.0,1.0,0.4,0.6,0.2,0.4
opeth,a fair judgement,0.0,1.0,0.8,0.4,0.8,0.0
stars,bitches in tokyo,0.0,1.0,0.6,0.2,0.8,0.6
the sounds,rock 'n roll,0.0,0.8,0.8,0.0,0.8,0.6
the verve,valium skies,0.0,1.0,0.6,0.2,0.8,0.4
mogwai,scotland's shame,0.0,1.0,0.8,0.2,1.0,0.4
the horrors,she is the new thing,0.0,0.6,0.8,0.2,1.0,0.2
adam green,salty candy,0.0,0.8,0.4,0.8,0.4,0.2
corinne bailey rae,call me when you get this,0.0,1.0,0.4,0.4,0.6,0.0
the raveonettes,the christmas song,0.0,0.8,0.6,0.2,1.0,0.2
soda stereo,nada personal,0.0,0.8,0.6,0.2,0.8,0.6
mindless self indulgence,1989,0.0,0.8,1.0,0.0,0.8,1.0
cat power,he turns down,0.0,0.6,0.4,0.2,0.8,0.0
the libertines,radio america,0.0,0.6,0.2,0.8,0.4,0.0
the who,sparks,0.0,0.8,0.8,0.4,1.0,0.0
nine inch nails,leaving hope,0.0,1.0,0.2,0.8,0.0,0.4
mateo messina,up the spout,0.0,1.0,0.4,0.8,0.2,0.2
zz top,dirty dog,0.0,1.0,0.8,0.0,1.0,0.6
anathema,release,0.0,1.0,0.6,0.2,0.8,0.6
cat power,(i can't get no) satisfaction,0.0,0.6,0.2,0.0,0.8,0.0
dark tranquillity,misery's crown,0.0,1.0,1.0,0.0,1.0,0.4
cat power,baby doll,0.0,0.8,0.4,0.6,0.4,0.0
incubus,nowhere fast,0.0,1.0,0.8,0.0,1.0,0.2
motion city soundtrack,everything is alright,0.0,1.0,0.8,0.0,1.0,0.6
against me!,pints of guinness make you strong,0.0,0.6,0.8,0.0,1.0,0.0
linkin park,pushing me away,0.0,1.0,0.8,0.2,1.0,0.4
the beach boys,don't worry baby,0.0,1.0,0.4,0.4,0.8,0.0
amon amarth,death in fire,0.0,0.8,1.0,0.0,1.0,0.0
gorillaz,5/4,0.0,0.8,0.8,0.2,1.0,0.4
moonspell,opium,0.0,0.8,0.8,0.2,1.0,0.4
the raconteurs,old enough,0.0,1.0,0.8,0.6,0.6,0.0
babyshambles,there she goes,0.0,0.4,0.6,0.2,0.8,0.0
iron maiden,the wicker man,0.0,1.0,1.0,0.0,1.0,0.0
morcheeba,living hell,0.0,0.8,0.6,0.4,0.8,0.2
maxïmo park,russian literature,0.0,0.8,0.8,0.2,1.0,0.2
cyndi lauper,girls just wanna have fun,0.0,1.0,0.8,0.2,0.8,0.8
mastodon,crystal skull,0.0,1.0,1.0,0.0,1.0,0.0
midlake,van occupanther,0.0,1.0,0.6,0.6,0.6,0.4
alicia keys,if i ain't got you,0.0,1.0,0.4,0.8,0.4,0.0
múm,sing me out the window,0.0,0.8,0.4,0.6,0.2,0.6
the knife,we share our mother's health (ratatat remix),0.0,1.0,0.8,0.0,0.6,1.0
ryan adams,everybody knows,0.0,1.0,0.4,0.6,0.4,0.0
patti smith,free money,0.0,0.6,0.8,0.4,0.8,0.0
red hot chili peppers,porcelain,0.0,1.0,0.2,0.2,0.8,0.2
mogwai,mogwai fear satan,0.0,0.8,1.0,0.2,1.0,0.0
autolux,here comes everybody,0.0,0.8,0.8,0.2,1.0,0.2
massive attack,be thankful for what you've got,0.0,1.0,0.4,0.2,0.6,0.8
bauhaus,stigmata martyr,0.0,0.6,0.8,0.2,1.0,0.0
dio,rainbow in the dark,0.0,1.0,0.8,0.2,1.0,0.6
saint etienne,only love can break your heart,0.0,0.8,0.6,0.2,0.4,1.0
lustra,scotty doesn't know,0.0,0.8,0.8,0.0,1.0,0.0
kiss,strutter,0.0,0.6,0.8,0.2,1.0,0.0
riverside,i turned you down,0.0,1.0,0.6,0.6,0.6,0.2
agalloch,in the shadow of our pale companion,0.0,0.8,0.6,0.6,0.8,0.2
within temptation,the howling,0.0,1.0,0.8,0.2,0.8,0.6
kinobe,slip into something more comfortable,0.0,1.0,0.4,0.6,0.2,0.8
le tigre,i'm so excited,0.0,1.0,0.8,0.0,0.6,1.0
journey,don't stop believin',0.0,1.0,0.8,0.4,0.8,0.2
fischerspooner,happy,0.0,1.0,0.8,0.0,0.4,1.0
fujiya & miyagi,photocopier,0.0,0.8,0.4,0.2,0.8,0.8
whitesnake,slow an' easy,0.0,0.8,0.8,0.2,1.0,0.2
joni mitchell,california,0.0,1.0,0.6,0.8,0.4,0.0
the verve,numbness,0.0,0.8,0.6,0.2,0.8,0.4
agalloch,kneel to the cross,0.0,0.6,0.8,0.4,0.8,0.0
turisas,battle metal,0.0,0.8,1.0,0.2,1.0,0.4
t. rex,cosmic dancer,0.0,1.0,0.4,0.8,0.4,0.0
rise against,ready to fall,0.0,1.0,1.0,0.0,1.0,0.0
him,beautiful,0.0,1.0,0.2,0.8,0.4,0.4
fischerspooner,l.a. song,0.0,1.0,0.6,0.2,0.8,1.0
bob dylan,desolation row,0.0,0.8,0.4,1.0,0.0,0.0
the chemical brothers,where do i begin,0.0,1.0,0.8,0.4,0.2,1.0
65daysofstatic,another code against the gone,0.0,0.8,1.0,0.0,0.8,0.8
65daysofstatic,await rescue,0.0,0.8,1.0,0.0,0.8,0.6
the russian futurists,paul simon,0.0,0.4,0.2,0.0,0.4,1.0
paolo nutini,these streets,0.0,0.8,0.4,0.8,0.4,0.0
sufjan stevens,vito's ordination song,0.0,0.6,0.2,0.8,0.2,0.4
shakira,animal city,0.0,1.0,0.6,0.2,0.6,0.2
sneaker pimps,walking zero,0.0,0.8,0.4,0.2,0.6,0.6
the knife,marble house (rex the dog remix),0.0,1.0,0.6,0.0,0.2,1.0
sum 41,pieces,0.0,0.8,0.6,0.2,0.8,0.0
in flames,drifter,0.0,0.8,1.0,0.0,1.0,0.2
madvillain,accordion,0.0,0.4,0.2,0.6,0.0,0.0
sugababes,in the middle,0.0,1.0,0.6,0.0,0.4,1.0
incubus,clean,0.4,0.8,0.8,0.0,1.0,0.2
the knife,marble house (booka shade remix),0.0,1.0,0.6,0.0,0.0,1.0
in flames,colony,0.0,0.8,1.0,0.0,1.0,0.2
the sisters of mercy,lucretia my reflection,0.0,0.8,0.8,0.0,1.0,0.4
dido,slide,0.2,0.8,0.2,0.6,0.4,0.6
incubus,circles,0.8,0.6,0.6,0.2,0.8,0.2
röyksopp,tricky tricky,0.0,1.0,0.6,0.0,0.2,1.0
dave matthews band,crash into me,0.6,0.4,0.4,1.0,0.4,0.0
dido,don't believe in love,0.0,0.8,0.2,0.4,0.4,0.6
pj harvey,rub 'til it bleeds,0.6,0.2,1.0,0.0,1.0,0.0
nightwish,astral romance,0.0,0.6,0.8,0.2,0.8,0.8
dirty pretty things,wondering,0.4,0.6,0.6,0.2,0.8,0.0
slipknot,opium of the people,0.0,0.8,1.0,0.0,1.0,0.2
the streets,don't mug yourself,0.0,0.6,0.6,0.0,0.0,0.8
death cab for cutie,the face that launched 1000 shits,0.0,0.4,0.4,0.2,0.8,0.0
cat power,back of your head,0.0,0.4,0.2,0.6,0.4,0.0
cat power,hate,0.0,0.6,0.2,0.8,0.2,0.0
tapes 'n tapes,just drums,0.0,0.4,0.8,0.0,0.8,0.0
the cribs,you were always the one,0.2,0.4,0.8,0.0,1.0,0.0
nine inch nails,another version of the truth,0.0,1.0,0.6,0.2,0.2,1.0
jamiroquai,starchild,0.0,0.8,0.6,0.0,0.6,0.8
mr. scruff,get a move on,0.0,0.8,0.6,0.2,0.2,0.4
the cure,inbetween days,0.0,0.8,0.6,0.0,0.8,0.4
klaxons,atlantis to interzone (crystal castles remix),0.0,0.6,1.0,0.0,0.2,1.0
anathema,flying,0.0,0.8,0.4,0.2,0.8,0.6
acceptance,breathless,0.0,0.8,0.6,0.2,1.0,0.2
opeth,isolation years,0.0,1.0,0.4,0.8,0.4,0.4
daft punk,rollin' & scratchin',0.0,0.8,1.0,0.0,0.0,1.0
my chemical romance,the jetset life is gonna kill you,0.0,1.0,0.8,0.0,1.0,0.0
ratatat,desert eagle,0.0,0.8,0.6,0.0,0.8,1.0
kt tunstall,under the weather,0.0,0.8,0.4,0.6,0.4,0.2
foo fighters,ballad of the beaconsfield miners,0.0,0.6,0.2,1.0,0.0,0.0
porcupine tree,mellotron scratch,0.0,1.0,0.6,0.2,0.8,0.6
deep dish,flashdance,0.0,1.0,0.8,0.0,0.8,1.0
nouvelle vague,friday night saturday morning,0.2,0.6,0.2,1.0,0.2,0.2
apparat,birds,0.0,0.8,0.4,0.2,0.4,1.0
mokoma,kuu saa valtansa auringolta,0.0,0.8,1.0,0.0,1.0,0.0
tom tom club,wordy rappinghood,0.2,0.8,0.6,0.4,0.8,0.8
tapes 'n tapes,in houston,0.0,0.4,0.6,0.2,0.8,0.0
eels,beautiful freak,0.0,0.8,0.4,0.6,0.2,0.2
katie melua,spider's web,0.0,0.8,0.2,1.0,0.0,0.0
antony and the johnsons,atrocities,0.0,0.8,0.4,0.8,0.0,0.0
garbage,cup of coffee,0.0,1.0,0.4,0.2,0.2,0.8
soilwork,mindfields,0.0,0.8,1.0,0.0,1.0,0.2
ben harper,another lonely day,0.0,0.4,0.2,1.0,0.0,0.0
taking back sunday,miami,0.0,0.8,0.8,0.0,1.0,0.0
kraftwerk,pocket calculator,0.0,0.8,0.2,0.0,0.0,1.0
janet jackson,feedback,0.0,1.0,0.6,0.0,0.2,1.0
chromeo,tenderoni,0.0,1.0,0.6,0.0,0.6,1.0
tom waits,diamonds & gold,0.0,0.4,0.4,1.0,0.2,0.0
goldfrapp,monster love,0.0,1.0,0.2,0.2,0.2,1.0
glen hansard & markéta irglová,when your mind's made up,0.8,0.4,0.8,1.0,0.2,0.0
sentenced,excuse me while i kill myself,0.0,0.8,1.0,0.0,1.0,0.2
hercules and love affair,easy,0.0,1.0,0.6,0.0,0.2,1.0
nas/scarface,in between us,0.0,0.8,0.6,0.2,0.2,0.2
nick drake,cello song,0.6,0.4,0.2,1.0,0.0,0.0
queens of the stone age,skin on skin,0.2,0.8,0.8,0.0,1.0,0.0
van halen,when it's love,0.2,1.0,0.6,0.0,0.8,0.8
wolfmother,joker and the thief,0.0,0.8,1.0,0.0,1.0,0.2
phoenix,courtesy laughs,0.0,0.8,0.4,0.2,0.6,0.6
unkle,chemistry,0.0,1.0,0.6,0.2,0.4,1.0
onerepublic,all fall down,0.0,0.8,0.4,0.8,0.2,0.2
